setting_name,T,method,ours_mean,ours_sd,ours_count,ours_se,paper_mean,paper_se,paper_count,digitization_resolution,source,diff,combined_se,z,ci95_low,ci95_high,p_gt_minus_margin,p_lt_plus_margin,tost_p,equivalent,consistent_by_ci
Optimal,100,greedy,0.04597,0.011506150159436103,1000,0.00036385641603727627,0.0459703875930583,0.0006512103024804,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-3.8759305830138313e-07,0.0007459667214749634,-0.000519584918661002,-0.0014624823671492296,0.0014617071810326268,0.00040283949856745327,0.0004013305002532386,0.00040283949856745327,True,True
Optimal,100,pess_0.1,0.04064,0.017930753244409778,1000,0.0005670202041478873,0.0406401275610398,0.0006512101889952,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.275610398004945e-07,0.0008634735793080619,-0.0001477301018320845,-0.0016925357764836018,0.0016922806544040008,0.0018949784970831995,0.0018931955546005175,0.0018949784970831995,True,True
Optimal,100,pess_0.2,0.03646,0.020666288866061457,1000,0.0006535254359973265,0.036458906024769,0.0006512101889952,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,1.0939752310007433e-06,0.0009225888606235498,0.0011857667891864191,-0.0018071801915911568,0.0018093681420531583,0.003354518435347842,0.0033785877783049857,0.0033785877783049857,True,True
Optimal,100,pess_0.5,0.03459,0.021552178460573237,1000,0.0006815397247383288,0.0345899462269488,0.0006512101889952,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,5.377305119930176e-08,0.0009426404970334985,5.704513159420397e-05,-0.0018475216011344577,0.0018476291472368563,0.003998675896787041,0.004000027334616327,0.004000027334616327,True,True
Optimal,100,pess_1,0.03449,0.02159644198256525,1000,0.0006829394602058859,0.0344888730957786,0.0006512101889952,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,1.1269042214032132e-06,0.0009436530170340531,0.001194193417560543,-0.0018484330091653408,0.0018506868176081472,0.004018956809898722,0.004047462310740722,0.004047462310740722,True,True
Optimal,100,pess_10,0.034390000000000004,0.021640152406953994,1000,0.000684321705191496,0.0343895735119188,0.0006516534623376,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,4.2648808120521187e-07,0.0009449594865245699,0.0004513294879696652,-0.0018516941055069518,0.0018525470816693622,0.004071679506119752,0.0040825577444419826,0.0040825577444419826,True,True
Optimal,100,pess_2,0.034390000000000004,0.021640152406953994,1000,0.000684321705191496,0.0343895735119188,0.0006516534623376,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,4.2648808120521187e-07,0.0009449594865245699,0.0004513294879696652,-0.0018516941055069518,0.0018525470816693622,0.004071679506119752,0.0040825577444419826,0.0040825577444419826,True,True
Optimal,100,pess_5,0.034390000000000004,0.021640152406953994,1000,0.000684321705191496,0.0343895735119188,0.0006516534623376,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,4.2648808120521187e-07,0.0009449594865245699,0.0004513294879696652,-0.0018516941055069518,0.0018525470816693622,0.004071679506119752,0.0040825577444419826,0.0040825577444419826,True,True
Optimal,500,greedy,0.046079999999999996,0.015220554039366152,1000,0.0004813161801407317,0.0460785530977061,0.000662736090293,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,1.4469022938945475e-06,0.000819075326598303,0.0017665069950326413,-0.0016039407378387793,0.0016068345424265684,0.0011291024255413173,0.001142471468802043,0.001142471468802043,True,True
Optimal,500,pess_0.1,0.0288,0.025294264167984786,1000,0.0007998748650881581,0.0288021990534037,0.000662736090293,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-2.199053403699469e-06,0.0010387583574521316,-0.0021170018878050824,-0.0020381654340098773,0.0020337673272024783,0.008095032557856596,0.0080017326610671,0.008095032557856596,True,True
Optimal,500,pess_0.2,0.01433,0.02311028310482556,1000,0.000730811319825566,0.014329284478861,0.000662736090293,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,7.155211390000998e-07,0.0009865618635250591,0.0007252673810474382,-0.0019329457313701157,0.0019343767736481159,0.005625926907937284,0.005649263843806339,0.005649263843806339,True,True
Optimal,500,pess_0.5,0.003,0.011846532840470256,1000,0.0003746202615187015,0.0030002659980509,0.0006627359768077,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-2.659980508998988e-07,0.000761287931925626,-0.00034940531662845995,-0.0014923903446251267,0.001491858348523327,0.0005125255441330578,0.0005112563101486566,0.0005125255441330578,True,True
Optimal,500,pess_1,0.0016799999999999999,0.00895867500570581,1000,0.0002832981783525231,0.0016792270048293,0.000662736090293,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,7.729951706997654e-07,0.0007207475169813001,0.0010724909243354645,-0.0014118921381126484,0.001413438128454048,0.00026052626915096244,0.0002626144306231069,0.0002626144306231069,True,True
Optimal,500,pess_10,0.00121,0.007674294416739228,1000,0.00024268249791609383,0.0012111003952043,0.0006627359768077,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.1003952043000306e-06,0.0007057717547125636,-0.001559137493038643,-0.0013844130344409246,0.0013822122440323246,0.0001995618642756103,0.00019721651526541088,0.0001995618642756103,True,True
Optimal,500,pess_2,0.00121,0.007674294416739228,1000,0.00024268249791609383,0.0012111003952043,0.0006627359768077,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.1003952043000306e-06,0.0007057717547125636,-0.001559137493038643,-0.0013844130344409246,0.0013822122440323246,0.0001995618642756103,0.00019721651526541088,0.0001995618642756103,True,True
Optimal,500,pess_5,0.00121,0.007674294416739228,1000,0.00024268249791609383,0.0012111003952043,0.0006627359768077,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.1003952043000306e-06,0.0007057717547125636,-0.001559137493038643,-0.0013844130344409246,0.0013822122440323246,0.0001995618642756103,0.00019721651526541088,0.0001995618642756103,True,True
Optimal,1000,greedy,0.04580000000000001,0.015646239318277255,1000,0.000494777530618363,0.0458019328283822,0.0006254986328603,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.932828382192331e-06,0.0007975295257950702,-0.0024235195308480433,-0.00156509069894053,0.0015612250421761452,0.0008673407804958844,0.0008531288260019087,0.0008673407804958844,True,True
Optimal,1000,pess_0.1,0.027780000000000003,0.025458195531492794,1000,0.0008050588299743812,0.027780831905131,0.0006263852930302,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-8.319051309976788e-07,0.0010200383595945052,-0.0008155625944580998,-0.002000107089936228,0.0019984432796742325,0.007141369522704166,0.007109082646353816,0.007141369522704166,True,True
Optimal,1000,pess_0.2,0.01046,0.020430511638375712,1000,0.0006460695053984559,0.0104619204423763,0.0006250554730032,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.9204423762995276e-06,0.0008989439082262361,-0.0021363317096045244,-0.0017638505024997224,0.0017600096177471233,0.002727125222421578,0.002691467550870204,0.002727125222421578,True,True
Optimal,1000,pess_0.5,0.00047999999999999996,0.004836630334540049,1000,0.00015294768057408712,0.0004805387171517,0.0006263852930302,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-5.387171517000182e-07,0.0006447879715980459,-0.0008354950393458159,-0.00126432314148387,0.0012632457071804699,5.300492288329295e-05,5.2642257274901546e-05,5.300492288329295e-05,True,True
Optimal,1000,pess_1,5e-05,0.0015811388300841914,1000,5.0000000000000057e-05,4.964979192992168e-05,0.000625055359518,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,3.502080700783195e-07,0.0006270519934281178,0.000558499253249668,-0.0012286716990490324,0.0012293721151891892,3.339100332044875e-05,3.3548513712570134e-05,3.3548513712570134e-05,True,True
Optimal,1000,pess_10,5e-05,0.0015811388300841914,1000,5.0000000000000057e-05,4.964979192992168e-05,0.000625055359518,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,3.502080700783195e-07,0.0006270519934281178,0.000558499253249668,-0.0012286716990490324,0.0012293721151891892,3.339100332044875e-05,3.3548513712570134e-05,3.3548513712570134e-05,True,True
Optimal,1000,pess_2,5e-05,0.0015811388300841914,1000,5.0000000000000057e-05,4.964979192992168e-05,0.000625055359518,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,3.502080700783195e-07,0.0006270519934281178,0.000558499253249668,-0.0012286716990490324,0.0012293721151891892,3.339100332044875e-05,3.3548513712570134e-05,3.3548513712570134e-05,True,True
Optimal,1000,pess_5,5e-05,0.0015811388300841914,1000,5.0000000000000057e-05,4.964979192992168e-05,0.000625055359518,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,3.502080700783195e-07,0.0006270519934281178,0.000558499253249668,-0.0012286716990490324,0.0012293721151891892,3.339100332044875e-05,3.3548513712570134e-05,3.3548513712570134e-05,True,True
Optimal,2000,greedy,0.045660000000000006,0.015453258659687377,1000,0.0004886749463633294,0.0456618493733804,0.0006130861848778,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.8493733803942591e-06,0.0007840139496789703,-0.0023588526468840522,-0.001538516714751176,0.0015348179679903875,0.000720376189328964,0.000708715957601423,0.000720376189328964,True,True
Optimal,2000,pess_0.1,0.02637,0.02517850386851964,1000,0.0007962142029988278,0.0263693587948966,0.0006130861848778,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,6.412051034021538e-07,0.0010049038397503885,0.0006380760805545583,-0.0019689703208073594,0.0019702527310141637,0.006415274866875653,0.006438334683001709,0.006438334683001709,True,True
Optimal,2000,pess_0.2,0.00899,0.019345649489075165,1000,0.0006117631520075022,0.008991931619424,0.0006126429115355,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.9316194240000945e-06,0.0008657860539468447,-0.0022310586029821717,-0.0016988722851598156,0.0016950090463118154,0.001955090258234371,0.0019275547761701114,0.001955090258234371,True,True
Optimal,2000,pess_0.5,0.00013000000000000002,0.0023851181917860583,1000,7.542405974746253e-05,0.0001312170802728,0.0006126430250207,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.217080272799989e-06,0.0006172683896777016,-0.001971719746471176,-0.0012110631240410952,0.001208628963495495,2.5814193204909408e-05,2.5382820779231617e-05,2.5814193204909408e-05,True,True
Optimal,2000,pess_1,0.0,0.0,1000,0.0,0.0,0.0006130862983631,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006130862983631,0.0,-0.0012016491447916758,0.0012016491447916758,2.2738829435930974e-05,2.2738829435920518e-05,2.2738829435930974e-05,True,True
Optimal,2000,pess_10,0.0,0.0,1000,0.0,0.0,0.0006130862983631,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006130862983631,0.0,-0.0012016491447916758,0.0012016491447916758,2.2738829435930974e-05,2.2738829435920518e-05,2.2738829435930974e-05,True,True
Optimal,2000,pess_2,0.0,0.0,1000,0.0,0.0,0.0006130862983631,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006130862983631,0.0,-0.0012016491447916758,0.0012016491447916758,2.2738829435930974e-05,2.2738829435920518e-05,2.2738829435930974e-05,True,True
Optimal,2000,pess_5,0.0,0.0,1000,0.0,0.0,0.0006130862983631,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006130862983631,0.0,-0.0012016491447916758,0.0012016491447916758,2.2738829435930974e-05,2.2738829435920518e-05,2.2738829435930974e-05,True,True
Optimal,5000,greedy,0.04578,0.015499413918978733,1000,0.0004901345038168929,0.0457788812527571,0.0006139728450478,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,1.1187472429008416e-06,0.000785617264504747,0.0014240359694820347,-0.0015386910911864033,0.001540928585672205,0.0007271909761202844,0.0007343776485360743,0.0007343776485360743,True,True
Optimal,5000,pess_0.1,0.027030000000000002,0.025367747685252275,1000,0.0008021986179386139,0.027030765292133,0.000613972958533,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-7.65292132998141e-07,0.0010101907821953174,-0.0007575718829417848,-0.00198073922523582,0.0019792086409698238,0.006680064427117993,0.006651787125951222,0.006680064427117993,True,True
Optimal,5000,pess_0.2,0.007940000000000001,0.018522945216663016,1000,0.000585746958591762,0.0079386469747383,0.000613972958533,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,1.3530252617015293e-06,0.0008485648433144425,0.0015944865879862465,-0.0016618340676346057,0.0016645401181580087,0.0016005034178028232,0.0016170903750828618,0.0016170903750828618,True,True
Optimal,5000,pess_0.5,5e-05,0.0015811388300841908,1000,5.0000000000000036e-05,4.964979192992168e-05,0.0006135295717054,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,3.502080700783195e-07,0.0006155635916434722,0.00056892265044999,-0.0012061544315511272,0.001206854847691284,2.4338742349749865e-05,2.4457674595405358e-05,2.4457674595405358e-05,True,True
Optimal,5000,pess_1,0.0,0.0,1000,0.0,0.0,0.0006139728450478,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006139728450478,0.0,-0.001203386776293688,0.001203386776293688,2.332147565120568e-05,2.3321475651228883e-05,2.3321475651228883e-05,True,True
Optimal,5000,pess_10,0.0,0.0,1000,0.0,0.0,0.0006139728450478,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006139728450478,0.0,-0.001203386776293688,0.001203386776293688,2.332147565120568e-05,2.3321475651228883e-05,2.3321475651228883e-05,True,True
Optimal,5000,pess_2,0.0,0.0,1000,0.0,0.0,0.0006139728450478,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006139728450478,0.0,-0.001203386776293688,0.001203386776293688,2.332147565120568e-05,2.3321475651228883e-05,2.3321475651228883e-05,True,True
Optimal,5000,pess_5,0.0,0.0,1000,0.0,0.0,0.0006139728450478,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006139728450478,0.0,-0.001203386776293688,0.001203386776293688,2.332147565120568e-05,2.3321475651228883e-05,2.3321475651228883e-05,True,True
Optimal,10000,greedy,0.04488,0.01596372263729361,1000,0.0005048172346903783,0.0448798652639694,0.0006059933574593,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,1.3473603060337735e-07,0.0007887131225770467,0.000170830212844868,-0.0015457429842204082,0.001546012456281615,0.0007624803015815473,0.0007633773149074861,0.0007633773149074861,True,True
Optimal,10000,pess_0.1,0.026789999999999998,0.025283099792848485,1000,0.0007995218165473254,0.0267913822532714,0.0006059934709445,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.38225327140154e-06,0.0010032264061329813,-0.0013778079035315159,-0.0019677060092920446,0.0019649415027492415,0.00637670103597443,0.00632742059829025,0.00637670103597443,True,True
Optimal,10000,pess_0.2,0.00745,0.01790860737796823,1000,0.0005663198903607555,0.0074527885235374,0.0006059933574593,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-2.78852353740016e-06,0.0008294252030792247,-0.00336199518298675,-0.0016284619215726807,0.0016228848744978804,0.0013029154804403698,0.0012743554795545855,0.0013029154804403698,True,True
Optimal,10000,pess_0.5,0.0,0.0,1000,0.0,0.0,0.0006059934709445,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006059934709445,0.0,-0.00118774720305122,0.00118774720305122,1.8499966417340197e-05,1.8499966417378235e-05,1.8499966417378235e-05,True,True
Optimal,10000,pess_1,0.0,0.0,1000,0.0,0.0,0.0006059934709445,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006059934709445,0.0,-0.00118774720305122,0.00118774720305122,1.8499966417340197e-05,1.8499966417378235e-05,1.8499966417378235e-05,True,True
Optimal,10000,pess_10,0.0,0.0,1000,0.0,0.0,0.0006059934709445,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006059934709445,0.0,-0.00118774720305122,0.00118774720305122,1.8499966417340197e-05,1.8499966417378235e-05,1.8499966417378235e-05,True,True
Optimal,10000,pess_2,0.0,0.0,1000,0.0,0.0,0.0006059934709445,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006059934709445,0.0,-0.00118774720305122,0.00118774720305122,1.8499966417340197e-05,1.8499966417378235e-05,1.8499966417378235e-05,True,True
Optimal,10000,pess_5,0.0,0.0,1000,0.0,0.0,0.0006059934709445,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006059934709445,0.0,-0.00118774720305122,0.00118774720305122,1.8499966417340197e-05,1.8499966417378235e-05,1.8499966417378235e-05,True,True
Optimal,20000,greedy,0.046299999999999994,0.014944341180973248,1000,0.0004725815626252604,0.0463019773883612,0.0006192924656117,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.977388361204535e-06,0.0007790099430024956,-0.002538335202222445,-0.001528836876646096,0.001524882099923687,0.0006714202741374686,0.0006596686117780929,0.0006714202741374686,True,True
Optimal,20000,pess_0.1,0.02822,0.02535891706431238,1000,0.0008019193691853774,0.0282205872050817,0.000619735738954,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-5.872050817014307e-07,0.001013482639620203,-0.0005793933302315692,-0.001987013178737299,0.001985838768573896,0.006828469683580973,0.006806409310426894,0.006828469683580973,True,True
Optimal,20000,pess_0.2,0.008029999999999999,0.018530042160299107,1000,0.0005859713836549208,0.0080290806378101,0.0006197358524393,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,9.193621898981319e-07,0.0008528979946401141,0.001077927484500726,-0.0016707607073047255,0.0016725994316845218,0.0016825201222889774,0.0016942376880282408,0.0016942376880282408,True,True
Optimal,20000,pess_0.5,0.0,0.0,1000,0.0,0.0,0.0006192924656117,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006192924656117,0.0,-0.001213813232598932,0.001213813232598932,2.708512437876731e-05,2.7085124378758973e-05,2.708512437876731e-05,True,True
Optimal,20000,pess_1,0.0,0.0,1000,0.0,0.0,0.0006192924656117,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006192924656117,0.0,-0.001213813232598932,0.001213813232598932,2.708512437876731e-05,2.7085124378758973e-05,2.708512437876731e-05,True,True
Optimal,20000,pess_10,0.0,0.0,1000,0.0,0.0,0.0006192924656117,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006192924656117,0.0,-0.001213813232598932,0.001213813232598932,2.708512437876731e-05,2.7085124378758973e-05,2.708512437876731e-05,True,True
Optimal,20000,pess_2,0.0,0.0,1000,0.0,0.0,0.0006192924656117,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006192924656117,0.0,-0.001213813232598932,0.001213813232598932,2.708512437876731e-05,2.7085124378758973e-05,2.708512437876731e-05,True,True
Optimal,20000,pess_5,0.0,0.0,1000,0.0,0.0,0.0006192924656117,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,0.0,0.0006192924656117,0.0,-0.001213813232598932,0.001213813232598932,2.708512437876731e-05,2.7085124378758973e-05,2.708512437876731e-05,True,True
Suboptimal,100,greedy,0.04469,0.01957772170573447,1000,0.000619101919870377,0.0446901324709786,0.000728788017257,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.3247097859631074e-07,0.0009562526660274345,-0.00013853135609716587,-0.0018743876963923677,0.0018741227544351751,0.004471397886102624,0.004467772954500549,0.004471397886102624,True,True
Suboptimal,100,pess_0.1,0.03753,0.02257229737108317,1000,0.0007137987171525374,0.037531696058341,0.0007283447439147,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.6960583410011165e-06,0.0010198012917214698,-0.0016631262921211788,-0.002000506590115082,0.0019971144734330796,0.007146881602050681,0.007081132744404706,0.007146881602050681,True,True
Suboptimal,100,pess_0.2,0.032909999999999995,0.02327173120920473,1000,0.0007359167571631139,0.0329107192221195,0.0007283447439147,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-7.192221195065351e-07,0.0010354030806703463,-0.0006946300749278169,-0.002030109260233385,0.002028670815994372,0.00789304340583652,0.007863000143193626,0.00789304340583652,True,True
Suboptimal,100,pess_0.5,0.03017,0.02295207829147282,1000,0.0007258084443556012,0.0301728878385552,0.00072745819723,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-2.887838555201e-06,0.0010276153592736045,-0.002810232962304437,-0.002017013942731466,0.002011238265621064,0.007549272805098761,0.007433000048535628,0.007549272805098761,True,True
Suboptimal,100,pess_1,0.02985,0.022812231322207353,1000,0.0007213860948880968,0.0298501639640402,0.000728788017257,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.6396404019930477e-07,0.0010254413059728419,-0.0001598960752256329,-0.002010028923746969,0.0020097009956665706,0.00738817020736926,0.007381637167690275,0.00738817020736926,True,True
Suboptimal,100,pess_10,0.02979,0.022789806389596108,1000,0.0007206769562538236,0.0297916482513224,0.0007287879037718,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.6482513224003181e-06,0.0010249424783661618,-0.00160814031732567,-0.0020105355089200774,0.002007239006275277,0.007393520481477012,0.007328004727565184,0.007393520481477012,True,True
Suboptimal,100,pess_2,0.02982,0.022801041368487707,1000,0.0007210322374814373,0.0298182464676272,0.0007274580837447,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,1.753532372798794e-06,0.001024247407169283,0.001712020319040923,-0.0020057713856789956,0.002009278450424593,0.0072923880220953086,0.007361854745162841,0.007361854745162841,True,True
Suboptimal,100,pess_5,0.02979,0.022789806389596108,1000,0.0007206769562538236,0.0297916482513224,0.0007287879037718,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.6482513224003181e-06,0.0010249424783661618,-0.00160814031732567,-0.0020105355089200774,0.002007239006275277,0.007393520481477012,0.007328004727565184,0.007393520481477012,True,True
Suboptimal,500,greedy,0.03789,0.02256894453130799,1000,0.0007136926910493457,0.0378898840699488,0.0005004876063508,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,1.1593005119769906e-07,0.0008716909437226075,0.0001329944426204693,-0.001708398319645113,0.0017086301797475084,0.00206458170764523,0.0020663181452902405,0.0020663181452902405,True,True
Suboptimal,500,pess_0.1,0.02553,0.022707592006523603,1000,0.0007180771091844766,0.0255288589727677,0.000500487719836,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,1.1410272322993908e-06,0.0008752843494781413,0.0013036074882176172,-0.0017144162977448577,0.0017166983522094565,0.0021348402129728328,0.0021524441090119803,0.0021524441090119803,True,True
Suboptimal,500,pess_0.2,0.01776,0.018113820980414662,1000,0.0005728093142665458,0.0177622129494442,0.0005004876063508,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-2.212949444198309e-06,0.000760656528678525,-0.002909262407887074,-0.0014930997456541072,0.0014886738467657105,0.0005122237076089498,0.0005017497272367479,0.0005122237076089498,True,True
Suboptimal,500,pess_0.5,0.01116,0.007218483670862359,1000,0.00022826849652658274,0.0111623368095034,0.0005004876063508,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-2.3368095034004277e-06,0.0005500857666012272,-0.004248082108793132,-0.0010805049120418057,0.0010758312930350049,2.8060787713446445e-06,2.695149971491777e-06,2.8060787713446445e-06,True,True
Suboptimal,500,pess_1,0.01048,0.004815889615926928,1000,0.00015229180146282602,0.0104814253773216,0.0004996009461809,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.4253773216003907e-06,0.0005222967530223056,-0.0027290564479912002,-0.0010251270132453194,0.0010222762586021186,8.599656541319334e-07,8.36904086186491e-07,8.599656541319334e-07,True,True
Suboptimal,500,pess_10,0.01038,0.004274795185020433,1000,0.00013518089315385468,0.0103803527000924,0.0004991576728385,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-3.5270009239932176e-07,0.0005171385271157245,-0.0006820224638192447,-0.0010139442132392194,0.0010132388130544207,6.703869279700569e-07,6.658063462304265e-07,6.703869279700569e-07,True,True
Suboptimal,500,pess_2,0.01038,0.004274795185020433,1000,0.00013518089315385468,0.0103803527000924,0.0004991576728385,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-3.5270009239932176e-07,0.0005171385271157245,-0.0006820224638192447,-0.0010139442132392194,0.0010132388130544207,6.703869279700569e-07,6.658063462304265e-07,6.703869279700569e-07,True,True
Suboptimal,500,pess_5,0.01038,0.004274795185020433,1000,0.00013518089315385468,0.0103803527000924,0.0004991576728385,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-3.5270009239932176e-07,0.0005171385271157245,-0.0006820224638192447,-0.0010139442132392194,0.0010132388130544207,6.703869279700569e-07,6.658063462304265e-07,6.703869279700569e-07,True,True
Suboptimal,1000,greedy,0.03989,0.021423044761350974,1000,0.0006774561586160742,0.0398918344953522,0.0004831988111467,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.8344953521959306e-06,0.0008321225498329147,-0.0022045975710720572,-0.0016327946930247087,0.0016291257023203169,0.0013403537060709958,0.0013210671091118376,0.0013403537060709958,True,True
Suboptimal,1000,pess_0.1,0.02648,0.022336259948982248,1000,0.0007063345584838027,0.0264828440335935,0.0004836421979743,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-2.844033593501355e-06,0.0008560480618341008,-0.0033222826150764878,-0.0016806982347883387,0.001675010167601336,0.001766656876461492,0.0017293838023475752,0.001766656876461492,True,True
Suboptimal,1000,pess_0.2,0.015700000000000002,0.01564463980904498,1000,0.0004947269496952384,0.015701746357382,0.0004836421979743,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,-1.7463573819993805e-06,0.0006918558595662589,-0.0025241636069891988,-0.0013577838421318668,0.001354291127367868,0.00015254152223698192,0.00014959888610145033,0.00015254152223698192,True,True
Suboptimal,1000,pess_0.5,0.01009,0.0022576529841844594,1000,7.139325596298991e-05,0.0100895467759314,0.0004836421979743,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,4.5322406859969744e-07,0.0004888831891755013,0.0009270600393604396,-0.0009577578267153828,0.0009586642748525822,1.5718405921294476e-07,1.5873528054297486e-07,1.5873528054297486e-07,True,True
Suboptimal,1000,pess_1,0.01,0.0,1000,0.0,0.0099991131128595,0.0004836421979743,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,8.868871405002393e-07,0.0004836421979743,0.0018337670786686962,-0.0009470518208891277,0.0009488255951701282,1.1645696929019067e-07,1.1876467522936492e-07,1.1876467522936492e-07,True,True
Suboptimal,1000,pess_10,0.01,0.0,1000,0.0,0.0099991131128595,0.0004836421979743,1000,0.0004539409547878,arXiv:2212.09900 Figure 4 vector PDF,8.868871405002393e-07,0.0004836421979743,0.0018337670786686962,-0.0009470518208891277,0.0009488255951701282,1.1645696929019067e-07,1.1876467522936492e-07,1.1876467522936492e-07,True,True
