experiment,setting,setting_name,T,rep,method,action,reward_abs_mu,rescaled_subopt,correct
mab,1,Optimal,10000,512,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,512,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,512,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,512,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,513,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,513,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,513,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,513,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,513,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,513,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,513,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,513,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,513,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,513,clip_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,513,clip_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,513,clip_0.5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,513,clip_1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,513,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,513,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,513,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,513,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,514,greedy,2,0.01,0.04,0
mab,1,Optimal,10000,514,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,514,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,514,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,514,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,514,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,514,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,514,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,514,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,514,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,514,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,514,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,514,clip_1,1,0.05,0.0,1
mab,1,Optimal,10000,514,clip_2,1,0.05,0.0,1
mab,1,Optimal,10000,514,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,514,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,514,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,515,greedy,2,0.01,0.04,0
mab,1,Optimal,10000,515,pess_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,515,pess_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,515,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,515,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,515,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,515,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,515,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,515,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,515,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,515,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,515,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,10000,515,clip_1,0,0.0,0.05,0
mab,1,Optimal,10000,515,clip_2,0,0.0,0.05,0
mab,1,Optimal,10000,515,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,515,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,515,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,516,greedy,2,0.01,0.04,0
mab,1,Optimal,10000,516,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,10000,516,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,516,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,516,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,516,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,516,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,516,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,516,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,516,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,516,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,516,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,10000,516,clip_1,2,0.01,0.04,0
mab,1,Optimal,10000,516,clip_2,2,0.01,0.04,0
mab,1,Optimal,10000,516,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,516,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,516,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,517,greedy,3,0.0,0.05,0
mab,1,Optimal,10000,517,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,517,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,517,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,517,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,517,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,517,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,517,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,517,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,517,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,517,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,517,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,517,clip_1,1,0.05,0.0,1
mab,1,Optimal,10000,517,clip_2,1,0.05,0.0,1
mab,1,Optimal,10000,517,clip_5,3,0.0,0.05,0
mab,1,Optimal,10000,517,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,517,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,518,greedy,0,0.0,0.05,0
mab,1,Optimal,10000,518,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,518,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,518,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,518,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,518,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,518,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,518,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,518,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,518,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,518,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,518,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,10000,518,clip_1,2,0.01,0.04,0
mab,1,Optimal,10000,518,clip_2,2,0.01,0.04,0
mab,1,Optimal,10000,518,clip_5,3,0.0,0.05,0
mab,1,Optimal,10000,518,clip_10,3,0.0,0.05,0
mab,1,Optimal,10000,518,clip_15,3,0.0,0.05,0
mab,1,Optimal,10000,519,greedy,1,0.05,0.0,1
mab,1,Optimal,10000,519,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,519,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,519,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,519,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,519,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,519,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,519,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,519,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,519,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,519,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,519,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,519,clip_1,1,0.05,0.0,1
mab,1,Optimal,10000,519,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,519,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,519,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,519,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,520,greedy,3,0.0,0.05,0
mab,1,Optimal,10000,520,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,520,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,520,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,520,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,520,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,520,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,520,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,520,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,520,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,520,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,520,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,520,clip_1,1,0.05,0.0,1
mab,1,Optimal,10000,520,clip_2,3,0.0,0.05,0
mab,1,Optimal,10000,520,clip_5,3,0.0,0.05,0
mab,1,Optimal,10000,520,clip_10,3,0.0,0.05,0
mab,1,Optimal,10000,520,clip_15,3,0.0,0.05,0
mab,1,Optimal,10000,521,greedy,3,0.0,0.05,0
mab,1,Optimal,10000,521,pess_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,521,pess_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,521,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,521,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,521,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,521,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,521,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,521,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,521,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,521,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,521,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,10000,521,clip_1,0,0.0,0.05,0
mab,1,Optimal,10000,521,clip_2,0,0.0,0.05,0
mab,1,Optimal,10000,521,clip_5,3,0.0,0.05,0
mab,1,Optimal,10000,521,clip_10,3,0.0,0.05,0
mab,1,Optimal,10000,521,clip_15,3,0.0,0.05,0
mab,1,Optimal,10000,522,greedy,2,0.01,0.04,0
mab,1,Optimal,10000,522,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,522,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,522,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,522,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,522,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,522,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,522,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,522,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,522,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,522,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,522,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,522,clip_1,1,0.05,0.0,1
mab,1,Optimal,10000,522,clip_2,2,0.01,0.04,0
mab,1,Optimal,10000,522,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,522,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,522,clip_15,3,0.0,0.05,0
mab,1,Optimal,10000,523,greedy,3,0.0,0.05,0
mab,1,Optimal,10000,523,pess_0.1,3,0.0,0.05,0
mab,1,Optimal,10000,523,pess_0.2,3,0.0,0.05,0
mab,1,Optimal,10000,523,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,523,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,523,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,523,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,523,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,523,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,523,clip_0.1,3,0.0,0.05,0
mab,1,Optimal,10000,523,clip_0.2,3,0.0,0.05,0
mab,1,Optimal,10000,523,clip_0.5,3,0.0,0.05,0
mab,1,Optimal,10000,523,clip_1,3,0.0,0.05,0
mab,1,Optimal,10000,523,clip_2,3,0.0,0.05,0
mab,1,Optimal,10000,523,clip_5,3,0.0,0.05,0
mab,1,Optimal,10000,523,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,523,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,524,greedy,2,0.01,0.04,0
mab,1,Optimal,10000,524,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,10000,524,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,524,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,524,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,524,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,524,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,524,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,524,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,524,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,10000,524,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,10000,524,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,10000,524,clip_1,2,0.01,0.04,0
mab,1,Optimal,10000,524,clip_2,2,0.01,0.04,0
mab,1,Optimal,10000,524,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,524,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,524,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,525,greedy,0,0.0,0.05,0
mab,1,Optimal,10000,525,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,525,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,525,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,525,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,525,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,525,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,525,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,525,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,525,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,525,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,525,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,525,clip_1,1,0.05,0.0,1
mab,1,Optimal,10000,525,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,525,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,525,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,525,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,526,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,526,pess_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,526,pess_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,526,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,526,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,526,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,526,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,526,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,526,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,526,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,526,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,526,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,10000,526,clip_1,0,0.0,0.05,0
mab,1,Optimal,10000,526,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,526,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,526,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,526,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,527,greedy,2,0.01,0.04,0
mab,1,Optimal,10000,527,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,10000,527,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,527,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,527,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,527,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,527,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,527,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,527,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,527,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,10000,527,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,10000,527,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,10000,527,clip_1,2,0.01,0.04,0
mab,1,Optimal,10000,527,clip_2,2,0.01,0.04,0
mab,1,Optimal,10000,527,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,527,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,527,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,528,greedy,0,0.0,0.05,0
mab,1,Optimal,10000,528,pess_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,528,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,528,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,528,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,528,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,528,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,528,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,528,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,528,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,528,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,528,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,10000,528,clip_1,0,0.0,0.05,0
mab,1,Optimal,10000,528,clip_2,2,0.01,0.04,0
mab,1,Optimal,10000,528,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,528,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,528,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,529,greedy,0,0.0,0.05,0
mab,1,Optimal,10000,529,pess_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,529,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,529,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,529,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,529,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,529,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,529,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,529,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,529,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,529,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,529,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,10000,529,clip_1,0,0.0,0.05,0
mab,1,Optimal,10000,529,clip_2,2,0.01,0.04,0
mab,1,Optimal,10000,529,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,529,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,529,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,530,greedy,3,0.0,0.05,0
mab,1,Optimal,10000,530,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,530,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,530,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,530,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,530,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,530,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,530,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,530,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,530,clip_0.1,3,0.0,0.05,0
mab,1,Optimal,10000,530,clip_0.2,3,0.0,0.05,0
mab,1,Optimal,10000,530,clip_0.5,3,0.0,0.05,0
mab,1,Optimal,10000,530,clip_1,3,0.0,0.05,0
mab,1,Optimal,10000,530,clip_2,3,0.0,0.05,0
mab,1,Optimal,10000,530,clip_5,3,0.0,0.05,0
mab,1,Optimal,10000,530,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,530,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,531,greedy,3,0.0,0.05,0
mab,1,Optimal,10000,531,pess_0.1,3,0.0,0.05,0
mab,1,Optimal,10000,531,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,531,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,531,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,531,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,531,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,531,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,531,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,531,clip_0.1,3,0.0,0.05,0
mab,1,Optimal,10000,531,clip_0.2,3,0.0,0.05,0
mab,1,Optimal,10000,531,clip_0.5,3,0.0,0.05,0
mab,1,Optimal,10000,531,clip_1,3,0.0,0.05,0
mab,1,Optimal,10000,531,clip_2,3,0.0,0.05,0
mab,1,Optimal,10000,531,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,531,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,531,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,532,greedy,2,0.01,0.04,0
mab,1,Optimal,10000,532,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,10000,532,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,532,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,532,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,532,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,532,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,532,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,532,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,532,clip_0.1,0,0.0,0.05,0
mab,1,Optimal,10000,532,clip_0.2,0,0.0,0.05,0
mab,1,Optimal,10000,532,clip_0.5,0,0.0,0.05,0
mab,1,Optimal,10000,532,clip_1,2,0.01,0.04,0
mab,1,Optimal,10000,532,clip_2,2,0.01,0.04,0
mab,1,Optimal,10000,532,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,532,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,532,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,533,greedy,2,0.01,0.04,0
mab,1,Optimal,10000,533,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,10000,533,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,533,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,533,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,533,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,533,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,533,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,533,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,533,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,10000,533,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,10000,533,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,10000,533,clip_1,2,0.01,0.04,0
mab,1,Optimal,10000,533,clip_2,2,0.01,0.04,0
mab,1,Optimal,10000,533,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,533,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,533,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,534,greedy,2,0.01,0.04,0
mab,1,Optimal,10000,534,pess_0.1,2,0.01,0.04,0
mab,1,Optimal,10000,534,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,534,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,534,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,534,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,534,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,534,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,534,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,534,clip_0.1,2,0.01,0.04,0
mab,1,Optimal,10000,534,clip_0.2,2,0.01,0.04,0
mab,1,Optimal,10000,534,clip_0.5,2,0.01,0.04,0
mab,1,Optimal,10000,534,clip_1,2,0.01,0.04,0
mab,1,Optimal,10000,534,clip_2,2,0.01,0.04,0
mab,1,Optimal,10000,534,clip_5,2,0.01,0.04,0
mab,1,Optimal,10000,534,clip_10,2,0.01,0.04,0
mab,1,Optimal,10000,534,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,535,greedy,1,0.05,0.0,1
mab,1,Optimal,10000,535,pess_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,535,pess_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,535,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,535,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,535,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,535,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,535,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,535,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,535,clip_0.1,1,0.05,0.0,1
mab,1,Optimal,10000,535,clip_0.2,1,0.05,0.0,1
mab,1,Optimal,10000,535,clip_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,535,clip_1,1,0.05,0.0,1
mab,1,Optimal,10000,535,clip_2,1,0.05,0.0,1
mab,1,Optimal,10000,535,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,535,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,535,clip_15,2,0.01,0.04,0
mab,1,Optimal,10000,536,greedy,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,536,pess_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,536,pess_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,536,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,536,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,536,pess_2,1,0.05,0.0,1
mab,1,Optimal,10000,536,pess_5,1,0.05,0.0,1
mab,1,Optimal,10000,536,pess_10,1,0.05,0.0,1
mab,1,Optimal,10000,536,pess_15,1,0.05,0.0,1
mab,1,Optimal,10000,536,clip_0.1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,536,clip_0.2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,536,clip_0.5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,536,clip_1,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,536,clip_2,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,536,clip_5,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,536,clip_10,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,536,clip_15,4,-0.01,0.060000000000000005,0
mab,1,Optimal,10000,537,greedy,3,0.0,0.05,0
mab,1,Optimal,10000,537,pess_0.1,3,0.0,0.05,0
mab,1,Optimal,10000,537,pess_0.2,3,0.0,0.05,0
mab,1,Optimal,10000,537,pess_0.5,1,0.05,0.0,1
mab,1,Optimal,10000,537,pess_1,1,0.05,0.0,1
mab,1,Optimal,10000,537,pess_2,1,0.05,0.0,1
