figure,T,method,beta,paper_mean,paper_se,source,setting,batch_size,floor
6,500,pess,1.0,1.886227644193267,0.006479077718687638,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,1000,pess,1.0,1.8869176401950822,0.005319881468096368,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,2000,pess,1.0,1.9019871949855571,0.004912784109648717,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,5000,pess,1.0,1.9446566534388188,0.0037052875736842397,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,500,pess,5.0,1.87789247468609,0.006727476915242911,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,1000,pess,5.0,1.8843784484080728,0.006272079271422052,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,2000,pess,5.0,1.8983716049137471,0.005471683626693791,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,5000,pess,5.0,1.9451534553647178,0.004015787894174042,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,500,pess,10.0,1.8694744966147563,0.006534279306538647,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,1000,pess,10.0,1.886448443479094,0.006320377790400977,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,2000,pess,10.0,1.9042503841324945,0.004878284662836833,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,5000,pess,10.0,1.9455674487264605,0.004077887251714289,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.2
6,500,greedy,0.0,1.8277986349477158,0.0029531886815406206,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,1000,greedy,0.0,1.8210918548743291,0.003215388716657216,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,2000,greedy,0.0,1.7766283969245413,0.0035189895010634973,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,5000,greedy,0.0,1.7374089255459308,0.0034223889303170835,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,500,pess,0.1,1.996792883038303,0.004202085966794784,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,1000,pess,0.1,2.023647601476184,0.003477588751773811,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,2000,pess,0.1,2.038496349915255,0.0025253927148424084,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,5000,pess,0.1,2.029084782123277,0.0033050879849258266,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,500,pess,0.2,2.0014572732505793,0.004022687430257562,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,1000,pess,0.2,2.028173986835635,0.0032636890020304224,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,2000,pess,0.2,2.040041944916043,0.0026288910552780603,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,5000,pess,0.2,2.028587980197378,0.0031394902869499274,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,500,pess,0.5,2.001816070323654,0.0040088865916962394,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,1000,pess,0.5,2.03057517376982,0.003360289572776836,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,2000,pess,0.5,2.036647161195637,0.002739292464585797,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,5000,pess,0.5,2.020528813330273,0.003318890589881432,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,500,pess,1.0,2.0065632549689325,0.0040916863238813295,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,1000,pess,1.0,2.0325623673422624,0.0034085880917557607,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,2000,pess,1.0,2.0376407509162813,0.0029324900732900596,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,5000,pess,1.0,2.019342015402559,0.003712188876162042,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,500,pess,5.0,2.0084676470427953,0.00408478678779781,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,1000,pess,5.0,2.029526380694931,0.003180889269845332,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,2000,pess,5.0,2.0350187646962694,0.0028979888600838936,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,5000,pess,5.0,2.0223780020498907,0.0035672880200424218,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,500,pess,10.0,2.005707655969959,0.004326284681875279,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,1000,pess,10.0,2.030078378909498,0.003291288912758786,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,2000,pess,10.0,2.036371158555565,0.0031049908401380435,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,5000,pess,10.0,2.0184864164035856,0.003360289572776836,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.5
6,500,greedy,0.0,1.9381430745069248,0.002187292483624243,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,1000,greedy,0.0,1.9599194023052093,0.001980294036358657,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,2000,greedy,0.0,1.9925700984632577,0.0014834956432481128,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,5000,greedy,0.0,2.0016780725364063,0.0017318948398033851,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,500,pess,0.1,1.9965996889623874,0.004133085306776734,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,1000,pess,0.1,2.0374199516304543,0.0031394902869499274,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,2000,pess,0.1,2.0666206607138515,0.00178709289486583,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,5000,pess,0.1,2.084698604007324,0.0013247957149614517,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,500,pess,0.2,2.000684475750185,0.0038639875019709008,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,1000,pess,0.2,2.043850736129346,0.003022189341558671,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,2000,pess,0.2,2.0663998614280246,0.0017870946612601121,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,5000,pess,0.2,2.087651796221653,0.0013247957149614517,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,500,pess,0.5,2.0085228503970405,0.004098587626359132,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,1000,pess,0.5,2.0473835247025765,0.0030704913933261597,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,2000,pess,0.5,2.0673106567156663,0.0018215941080719962,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,5000,pess,0.5,2.0865201945826075,0.0015731949115167238,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,500,pess,1.0,2.0116416385429514,0.003974387144884356,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,1000,pess,1.0,2.0457551282032087,0.0031739897337618116,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,2000,pess,1.0,2.071119447928969,0.001766394286615269,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,5000,pess,1.0,2.0885073881550498,0.0015524945368718807,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,500,pess,5.0,2.0169960247570424,0.0042227863414396275,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,1000,pess,5.0,2.0521859056365233,0.0029876898947467866,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,2000,pess,5.0,2.0746522365021995,0.0020699933046272683,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,5000,pess,5.0,2.089224989366776,0.0016628959461796172,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,500,pess,10.0,2.0150364293289345,0.003794988608347133,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,1000,pess,10.0,2.050640310635735,0.0028772920182276148,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,2000,pess,10.0,2.0688010554277865,0.0018215941080719962,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,5000,pess,10.0,2.088286588869223,0.0017111944651585418,arXiv:2212.09900 Figure 6 vector PDF,1,10,0.8
6,500,greedy,0.0,1.9394954754317975,0.0021527930368123592,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,1000,greedy,0.0,1.9522742287998471,0.0017111944651585418,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,2000,greedy,0.0,1.9392194727917254,0.0022976921265376975,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,5000,greedy,0.0,1.8156270760829019,0.0034223889303170835,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,500,pess,0.1,1.9982004802518438,0.003932988161988951,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,1000,pess,0.1,2.035653557343839,0.0032981884488423063,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,2000,pess,0.1,2.060245079569205,0.0018491940188003597,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,5000,pess,0.1,2.06604106435495,0.0021320926621675156,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,500,pess,0.2,2.0018988718222333,0.00371218710976776,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,1000,pess,0.2,2.0401799497688677,0.003215388716657216,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,2000,pess,0.2,2.062591070214722,0.0018146945719884758,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,5000,pess,0.2,2.070153449287082,0.002083792376794309,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,500,pess,0.5,2.0063424556831055,0.003746688322973926,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,1000,pess,0.5,2.044844332915567,0.0030566887883705547,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,2000,pess,0.5,2.063860669641015,0.002007893947087021,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,5000,pess,0.5,2.0721958462137695,0.002276991751892854,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,500,pess,1.0,2.009875244256336,0.0043055860736247184,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,1000,pess,1.0,2.0471903235610838,0.003056690554764837,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,2000,pess,1.0,2.067034661141171,0.0018905947680900462,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,5000,pess,1.0,2.068663057640539,0.0021596925728958796,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,500,pess,5.0,2.014401629615788,0.003794988608347133,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,1000,pess,5.0,2.0471903235610838,0.0029876898947467866,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,2000,pess,5.0,2.0668966633539236,0.002118291823606193,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,5000,pess,5.0,2.0651302690673083,0.002028592555337582,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,500,pess,10.0,2.012552433830593,0.004208987269272587,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,1000,pess,10.0,2.0488739163491196,0.0030152915718694327,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,2000,pess,10.0,2.0669518596425918,0.0021251931260839953,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,5000,pess,10.0,2.063860669641015,0.0026840926431290694,arXiv:2212.09900 Figure 6 vector PDF,1,10,pure
6,500,greedy,0.0,1.6453125484554951,0.003284119258799408,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,1000,greedy,0.0,1.6917317588995153,0.0029667439105673155,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,2000,greedy,0.0,1.7555098743236304,0.0025113839648922085,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,5000,greedy,0.0,1.8279260449156869,0.002069821949086985,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,500,pess,0.1,1.8665075225141723,0.005347040476703392,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,1000,pess,0.1,1.8904622618716056,0.0047329919737882096,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,2000,pess,0.1,1.9174527365552039,0.004450116748975003,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,5000,pess,0.1,1.9471201862583654,0.003297917188669292,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,500,pess,0.2,1.8641065272869832,0.0052435489376870285,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,1000,pess,0.2,1.8873437319012294,0.005560920753423003,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,2000,pess,0.2,1.909670209559133,0.004815786617999748,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,5000,pess,0.2,1.9527776978196216,0.003339314510775061,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,500,pess,0.5,1.8639685409232922,0.005284946259792798,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,1000,pess,0.5,1.8874817182649204,0.005402235728679045,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,2000,pess,0.5,1.9105257377310036,0.00440182222818235,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,5000,pess,0.5,1.9453539381951446,0.0033945079965026553,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,500,pess,1.0,1.8519635718523397,0.006043878325085937,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,1000,pess,1.0,1.8897447271284182,0.005264247598739913,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,2000,pess,1.0,1.902329244578867,0.004346625209958639,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,5000,pess,1.0,1.941766250349223,0.0033255130484090597,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,500,pess,5.0,1.8489830282456543,0.0068028156891232535,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,1000,pess,5.0,1.8713923005477695,0.005761004866520789,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,2000,pess,5.0,1.891179796614793,0.004553610054239426,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,5000,pess,5.0,1.931941495497557,0.003304816153604234,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,500,pess,10.0,1.8442638395004802,0.0063405532460170866,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,1000,pess,10.0,1.8727997812393966,0.0058575956743541525,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,2000,pess,10.0,1.9021084635709644,0.004539808591873425,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,5000,pess,10.0,1.9289609518908715,0.0033324137795920604,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.2
6,500,greedy,0.0,1.8199503257064609,0.0031806259535349856,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,1000,greedy,0.0,1.813740861625448,0.0031116327716894485,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,2000,greedy,0.0,1.7759321104896297,0.0033876090315677135,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,5000,greedy,0.0,1.7531916666756606,0.003318614083474118,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,500,pess,0.1,1.9778639451413,0.003870566603230647,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,1000,pess,0.1,2.014734373461036,0.003056437519713796,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,2000,pess,0.1,2.0403725662374788,0.0026976683818720516,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,5000,pess,0.1,2.0290851389747058,0.003442804283543366,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,500,pess,0.2,1.9839906145781014,0.00367048425638092,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,1000,pess,0.2,2.0198123366427962,0.003035738858660911,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,2000,pess,0.2,2.039103071909543,0.002649372094831341,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,5000,pess,0.2,2.026546157383826,0.0034152066575555396,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,500,pess,0.5,1.9871919391926893,0.003670482490132861,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,1000,pess,0.5,2.0189844043306655,0.0028770520676688945,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,2000,pess,0.5,2.0434910962078554,0.0026631717909492833,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,5000,pess,0.5,2.022848071968961,0.004084448646198317,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,500,pess,1.0,1.9846253617420695,0.0035324961264417876,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,1000,pess,1.0,2.02017110401439,0.002932249085892606,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,2000,pess,1.0,2.0366468849628743,0.003035738858660911,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,5000,pess,1.0,2.021440591277334,0.004187940185214681,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,500,pess,5.0,1.9868883706055676,0.0034428025172953073,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,1000,pess,5.0,2.017908095150892,0.0032289222405756965,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,2000,pess,5.0,2.0297750778581536,0.0031047338067545067,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,5000,pess,5.0,2.017908095150892,0.003849869708425821,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,500,pess,10.0,1.9833558744791255,0.0035324961264417876,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,1000,pess,10.0,2.0188464179669743,0.003256519866563523,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,2000,pess,10.0,2.0319000932929683,0.002628673433778456,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,5000,pess,10.0,2.01418242094128,0.004215537811202507,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.5
6,500,greedy,0.0,1.923938180428591,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,1000,greedy,0.0,1.9586284015940332,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,2000,greedy,0.0,1.9972098791925184,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,5000,greedy,0.0,2.007255415052087,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,500,pess,0.1,1.9851221225423465,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,1000,pess,0.1,2.031679312285066,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,2000,pess,0.1,2.06659031445841,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,5000,pess,0.1,2.090600245535323,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,500,pess,0.2,1.989151372404073,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,1000,pess,0.2,2.0321208743008707,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,2000,pess,0.2,2.0690740972648185,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,5000,pess,0.2,2.0867917696165073,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,500,pess,0.5,1.9914971688467902,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,1000,pess,0.5,2.040814128253284,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,2000,pess,0.5,2.070260796948543,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,5000,pess,0.5,2.0893307582723795,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,500,pess,1.0,1.9927666631747263,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,1000,pess,1.0,2.037695598282908,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,2000,pess,1.0,2.071530284211487,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,5000,pess,1.0,2.087426516780475,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,500,pess,5.0,1.9956644121372,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,1000,pess,5.0,2.04051055260117,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,2000,pess,5.0,2.0695708510001034,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,5000,pess,5.0,2.088364839596557,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,500,pess,10.0,1.9965751320285503,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,1000,pess,10.0,2.0398206137177226,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,2000,pess,10.0,2.0687705216127044,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,5000,pess,10.0,2.0830660954068945,0.0,arXiv:2212.09900 Figure 6 vector PDF,1,100,0.8
6,500,greedy,0.0,1.9317207144896542,0.001945633515265795,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,1000,greedy,0.0,1.9617469315644094,0.0018904364970420836,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,2000,greedy,0.0,1.9514254159124662,0.002670070755884225,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,5000,greedy,0.0,1.8331695903208778,0.0037601760992793413,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,500,pess,0.1,1.987385124340852,0.00345660221341325,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,1000,pess,0.1,2.0307133936092434,0.0026010758077906295,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,2000,pess,0.1,2.06156754299613,0.0018904382632901422,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,5000,pess,0.1,2.0733793269189196,0.002173313488103349,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,500,pess,0.2,1.9945329112379473,0.003622187969340209,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,1000,pess,0.2,2.030409825022122,0.0024699866427864395,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,2000,pess,0.2,2.0620642967314144,0.0019387345503308533,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,5000,pess,0.2,2.0754215547745147,0.0021871114179732327,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,500,pess,0.5,1.994891678609541,0.003463502944596251,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,1000,pess,0.5,2.0371436457631513,0.0025596784856848605,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,2000,pess,0.5,2.0658727726502306,0.0019387327840827944,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,5000,pess,0.5,2.0713370990633244,0.0023320002790953656,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,500,pess,1.0,1.9935393967023856,0.0036014893082873243,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,1000,pess,1.0,2.0331143888364327,0.0028080588858233574,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,2000,pess,1.0,2.069488063420884,0.0018214433151965467,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,5000,pess,1.0,2.0671698628379067,0.0020284246269812157,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,500,pess,5.0,1.9998316554276099,0.003442804283543366,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,1000,pess,5.0,2.042856349043887,0.002773562294900589,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,2000,pess,5.0,2.0666731020376297,0.0020353253581642163,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,5000,pess,5.0,2.0671698628379067,0.002118118236127696,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,500,pess,10.0,1.9941741438663536,0.0036428866303930933,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,1000,pess,10.0,2.0408693199727637,0.002670070755884225,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,2000,pess,10.0,2.068356562521631,0.001855939906119315,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
6,5000,pess,10.0,2.061236371484276,0.002400995227188961,arXiv:2212.09900 Figure 6 vector PDF,1,100,pure
